id_tin_đăng,URL,Mã tin,Tên xe,Mô tả,Năm sản xuất,Giá (triệu VND),Số Km đã đi,Dung tích động cơ (lít),Tiêu thụ nhiên liệu sạch,Số cửa sạch,Số chỗ ngồi sạch,id_xuất_xứ,id_tình_trạng,id_dòng_xe,id_màu_ngoại_thất,id_màu_nội_thất,id_hệ_thống_nạp,id_hộp_số,id_dẫn_động,id_loại_nhiên_liệu,id_hãng,id_phân_khúc
14115,https://bonbanh.com/xe-mazda-3-1.5-at-2018-4857477,4857477,Xe Mazda 3 1.5 AT 2018,"Nam Dương Auto vừa về Mazda 3 1.5AT HB 2018 rất đẹpXe đăng ký cá nhân biển số Hà Nội. Odo 6vkmXe được trang bị Full Option bao gồm : ghế da, phanh tay điện tử, hệ thống đèn pha auto, Ga tự động Cruise Control, ghế da, camera lùi, màn hình android cỡ lớn, gương kính auto, điều hoà auto...Nói không với xe đâm đụng ngập nước.Được ký hợp đồng mua bán như chính hãng bảo đảm quyền lợi.Bao check toàn quốc.Xe bán được công ty bảo hành 03- 24 tháng- Miễn phí thay dầu 1 năm- Miễn phí kiểm tra định kỳ 1 nămHỗ trợ sang tên chính chủ.Vui lòng liên hệ để được biết thêm thông tin!",2018,538.0,60000.0,1.5,,5.0,5.0,1,2,5,13,16,341,4,4,4,55,323
14116,https://bonbanh.com/xe-hyundai-santafe-2.2l-4wd-2011-4857479,4857479,Xe Hyundai SantaFe 2.2L 4WD 2011,"Xe nhập nguyên chiếc Hàn Quốc 2010, đăng ký 2011, bản 5 chỗ 2 cầu AWD, có khóa vi sai. Máy Diesel 2.2l 197hp rất mạnh, đạp vút nhưng lại rất tiết kiệm dầu (mã động cơ dầu này của Hyundai vẫn đang được sử dụng trên Santafe 2020 hiện nay). Xe lên full màn android Zestech, sub gầm, bọc gỗ volang, cảm biến áp suất lốp, HUD, cam hành trình trước sau...Xe mới thay thế 1 loạt cao su gầm, giảm sóc, rotuyn lái trong, ngoài, thay dầu hộp số, lốp còn dày bịch...về chỉ việc đi.",2011,495.0,130000.0,2.2,,5.0,5.0,2,2,6,11,6,341,4,1,1,37,196
14117,https://bonbanh.com/xe-toyota-prado-txl-2.7l-2015-4857483,4857483,Xe Toyota Prado TXL 2.7L 2015,Bán bánVừa về prado 2.7 TXL sx 2015 đkys 2016Phom mới hộp số 6 cấp chạy cực mượtXe chính chủ đi từ mới xe dc bảo dưỡng đầy đủ trong hãngphục vụ bà con chơi tếtcam kết-ko ngập nước- ko tai nạnLh biết thêm chi tiết,2015,1399.0,86000.0,2.7,10.0,5.0,7.0,2,2,6,10,16,341,4,1,4,83,546
14118,https://bonbanh.com/xe-mazda-3-1.5-at-2015-4857485,4857485,Xe Mazda 3 1.5 AT 2015,"Nam Dương Auto vừa về Mazda 3 1.5AT HB 2015 rất đẹpXe đăng ký cá nhân biển số Hà Nội. Odo 10vkmXe được trang bị : ghế da, khoá thông minh start/stop, cửa nóc, gảy số vô lăng, điều hoà auto, camera lùi, màn hình, gương kính auto,...Nói không với xe đâm đụng ngập nước.Được ký hợp đồng mua bán như chính hãng bảo đảm quyền lợi.Bao check toàn quốc.Xe bán được công ty bảo hành 03- 24 tháng- Miễn phí thay dầu 1 năm- Miễn phí kiểm tra định kỳ 1 nămHỗ trợ sang tên chính chủ.Vui lòng liên hệ để được biết thêm thông tin!",2015,445.0,100000.0,1.5,,5.0,5.0,1,2,5,15,16,341,4,4,4,55,323
14119,https://bonbanh.com/xe-ford-ecosport-titanium-black-1.5l-at-2017-4857490,4857490,Xe Ford EcoSport Titanium Black 1.5L AT 2017,"Ford EcoSpost Titanium 2017Odo 40.000 kmEcoSport được trang bị đầy đủ, bao gồm : hệ thống chống bó cứng phanh – ABS, hệ thống phân bổ lực phanh – EBD, hỗ trợ khởi hành ngang dốc – HLA (chỉ suất hiện trên các phiên bản sử dụng hốp số tự động), hệ thống cân bằng điện tử - ESP (cũng chỉ suất hiện trên các phiên bản AT),…Ngoài ra, phiên bản Titanium cũng được trang bị các túi khí cho hàng ghế trước, rèn cửa, túi khí bên cũng như vị trí bảo vệ đầu gối người lái - Anh Lượng auto chịu trách nhiệm về chất lượng xe cho khách hàng",2017,435.0,40000.0,1.5,,5.0,5.0,1,2,6,16,16,341,4,4,4,26,125
14120,https://bonbanh.com/xe-toyota-fortuner-2.4g-4x2-mt-2017-4857491,4857491,Xe Toyota Fortuner 2.4G 4x2 MT 2017,"Bán xe TOYOTA - FORTUNER - Số sàn máy dầu ,sản xuất đăng ký lần đầu 8/2017 xe trang bị ghế da trải sàn gương kính chỉnh điện gặp điện. Túi khí an toàn, điều khiến tích hợp âm thanh trên vô lăng màn hình trung tâm DVD camera lùi. Cam hành trình phanh ABS. lốp xin theo xe .",2017,762.0,68369.0,2.4,,5.0,8.0,2,2,6,16,9,341,3,6,1,83,539
14121,https://bonbanh.com/xe-mercedes_benz-s_class-s63-amg-2007-4857498,4857498,Xe Mercedes Benz S class S63 AMG 2007,"MERCEDES-BENZ S63 AMG S63 AMG Mầu đen/ Nội thất đen Sản xuất 2007 nhập khẩu nguyên chiếc. Xe đã qua sử dụng, tình trạng tốt Bản cao cấp nhất S63AMG V8 Bảo hành hãng và có lịch sử sử chữa bảo dưỡngGiao xe ngay, đã rút hồ sơ đăng ký bấm biển đi ngay!Mời anh em qua trải nhiệm và lái thử trải nhiệm: Xe đẹp - Giá chuẩn",2007,439.0,0.0,6.2,,4.0,5.0,2,2,7,16,16,341,4,6,4,58,377
14122,https://bonbanh.com/xe-landrover-range_rover-autobiography-lwb-3.0-i6-2021-4857499,4857499,Xe LandRover Range Rover Autobiography LWB 3.0 I6 2021,"Chính chủ cần bán: RAnge Rover Autobiography LWB sản xuất 2021xe màu trắng nội thất nâu, đã chạy 10.000 kmbản full 3.0 I6 vành 22 inch full optionmời liên hệ trực tiếp để chốt giá tốt nhất",2021,7900.0,10000.0,3.0,,5.0,5.0,2,2,6,11,10,341,4,3,4,46,279
14123,https://bonbanh.com/xe-mazda-3-1.5l-luxury-2019-4857506,4857506,Xe Mazda 3 1.5L Luxury 2019,"MAZDA 3 bản 1.5 LUXURY. Một chủ duy nhất ĐK T1/2020 ✓ Sản xuất: 2019. Mẫu Sedan bán chạy nhất phân khúc hạng C (Vượt qua Altis, Civic, Elantra, …)✓ Odo : 4,1 vạn km ✓ Màu : Trắng - nội thất: Đen✓ Full lịch sử bảo dưỡng hãng ✓ Hiện trạng : xe còn rất mới Động cơ 1.5 tiết kiệm nhiên liệu. Giá rất tốt Hỗ trợ trả góp ngân hàng lên tới 80% Lãi xuất tốt nhất thị trường HÀ NỘI CAR CAM KẾT (Có ký nhận văn bản )1. ĐỘNG CƠ, HỘP SỐ NGUYÊN BẢN (không đâm đụng, không ngập nước...)2. HỢP PHÁP LÝ (không tranh chấp, không cầm cố, không phạt nguội )",2019,550.0,41000.0,1.5,7.0,4.0,5.0,1,2,7,11,6,341,4,4,4,55,323
14124,https://bonbanh.com/xe-chevrolet-aveo-lt-1.4-mt-2017-4857510,4857510,Xe Chevrolet Aveo LT 1.4 MT 2017,"Cần bán Chevrolet Aveo 2017Xe chính chủ, máy zin công nghệ eco-tech tiết kiệm nhiên liệu, đồng sơn zin , trang bị màn hình Android cam hành trình cảnh báo tốc độ, cam de, dán film cách nhiệt usa, xe đi lướt chuẩn odo 60 ngàn km chất xe còn mới 99%, quý khách mua về sử dụng ngay ko phải làm bất kỳ hạn mục nào nữa, vui lòng LH để được giá tốt nhất",2017,285.0,0.0,1.4,,4.0,5.0,1,2,7,11,6,341,3,4,4,16,74
14125,https://bonbanh.com/xe-toyota-corona-gli-2.0-1995-4857523,4857523,Xe Toyota Corona GLi 2.0 1995,Toyota Corona 1995 St191Xe cũ theo thời gian.Liên hệ để biết thêm thông tin.,1995,53.0,0.0,2.0,10.0,4.0,5.0,2,2,7,16,4,281,3,4,4,83,536
14126,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-at-2016-4857536,4857536,Xe Ford Ranger XLS 2.2L 4x2 AT 2016,"Ranger 2016 Tự Động 1 CầuCần bán hoặc giao lưu xe khác bù trừ hợp lý chơi Xe tư nhân,máy kim phun,khung gầm chắc,máy ngon,máy móc êm điều hoà mát lạnh, khám dài lốp đẹp,Mới bảo dưỡng ae sẵn về đi",2016,505.0,0.0,2.2,,4.0,5.0,2,2,1,14,16,341,4,6,1,26,136
14127,https://bonbanh.com/xe-toyota-land_cruiser-3.5-v6-2021-4857548,4857548,Xe Toyota Land Cruiser 3.5 V6 2021,"Màu : Đen - nội thất: đen✓ Full lịch sử bảo dưỡng hãng✓ Hiện trạng : xe còn rất mới Động cơ 3.5L Turbo vừa mạnh mẽ vừa tiết kiệm nhiên liệu. Giá rất tốt Hỗ trợ trả góp ngân hàng lên tới 80% Lãi xuất tốt nhất thị trườngCAM KẾT1. ĐỘNG CƠ, HỘP SỐ NGUYÊN BẢN (không đâm đụng, không ngập nước...)2. HỢP PHÁP LÝ (không tranh chấp, không cầm cố, không phạt nguội )GỌI NGAY số điện thoại phía dưới để XEM XE- LÁI THỬ và CẢM NHẬN",2021,4550.0,10000.0,3.4,,5.0,7.0,2,2,6,16,16,341,4,3,4,83,545
14128,https://bonbanh.com/xe-mitsubishi-pajero-sport-2.4d-4x2-at-2019-4857555,4857555,Xe Mitsubishi Pajero Sport 2.4D 4x2 AT 2019,"Cần bán xe chính chủ 1 chủ. Gia đình sử dụng rất giữ gìn, xe còn rất mới.",2019,900.0,25000.0,2.4,7.0,5.0,7.0,2,2,6,16,16,341,4,6,1,61,408
14129,https://bonbanh.com/xe-mg-zs-luxury-1.5-at-2wd-2023-4857556,4857556,Xe MG ZS Luxury 1.5 AT 2WD 2023,"MG ZS 2023 , Xe Sẵn, Giao Ngay, Khuyến Mãi Hấp DẫnXe trang bị:+Hệ thống chống bó cứng phanh (ABS),+ Hệ thống phân phối lực phanh điện tử (EBD),+ Hệ thống kiểm soát cân bằng động (VDC),+ Kiểm soát hành trình,+ Hệ thống kiểm soát độ bám đường (TCS),+ Hệ thống khởi hành ngang dốc (HHC),+ Chức năng làm khô phanh đĩa (BDW),+ Cảm biến áp suất lốp trực tiếp (TPMS),+ Kiểm soát phanh ở góc cua (CBC),+ Cảm biến tránh va chạm phía sau,+ Hệ thống 6 túi khí...",2023,638.0,0.0,1.5,5.0,5.0,5.0,2,1,4,17,16,750,4,4,4,53,313
14130,https://bonbanh.com/xe-kia-rondo-gat-deluxe-2019-4857558,4857558,Xe Kia Rondo GAT Deluxe 2019,Cần BánKia Rondo GAT 7 Chỗ Sx 2019 Siêu MớiOdo:4v zinCam Kết Ckeck Hãng Gara Tuỳ ÝBank 70%Giá Alo Để Có Giá Tốt Nhất,2019,505.0,40000.0,2.0,6.0,5.0,7.0,1,2,6,11,6,341,4,4,4,44,263
14131,https://bonbanh.com/xe-ford-ranger-xls-2.2l-4x2-mt-2015-4857563,4857563,Xe Ford Ranger XLS 2.2L 4x2 MT 2015,"Bán xe bán tải xls 1 cầu số sàn đăng kiểm sao xe vậy chính chủ đăng ký 30/12/2015 fom mới em bán , có thương lượng xe chạy 98 ngàn cây.",2015,450.0,98000.0,2.2,,4.0,5.0,2,2,1,11,16,341,3,6,1,26,136
14132,https://bonbanh.com/xe-toyota-land_cruiser-3.5-v6-2021-4857564,4857564,Xe Toyota Land Cruiser 3.5 V6 2021,"Màu : nâu- nội thất: Kem✓ Full lịch sử bảo dưỡng hãng✓ Hiện trạng : xe còn rất mới Động cơ 3.5L Turbo vừa mạnh mẽ vừa tiết kiệm nhiên liệu. Giá rất tốt Hỗ trợ trả góp ngân hàng lên tới 80% Lãi xuất tốt nhất thị trườngCAM KẾT1. ĐỘNG CƠ, HỘP SỐ NGUYÊN BẢN (không đâm đụng, không ngập nước...)2. HỢP PHÁP LÝ (không tranh chấp, không cầm cố, không phạt nguội )GỌI NGAY số điện thoại phía dưới để XEM XE- LÁI THỬ và CẢM NHẠ",2021,4150.0,20000.0,3.4,,5.0,7.0,2,2,6,10,6,341,4,3,4,83,545
14133,https://bonbanh.com/xe-ford-fiesta-s-1.0-at-ecoboost-2014-4857565,4857565,Xe Ford Fiesta S 1.0 AT Ecoboost 2014,"Nhượng lại fiesta 2014 nguyên bản , không lỗi lầm bản 1.0 tubo siêu tiết kiệm.",2014,330.0,70000.0,1.0,5.0,5.0,5.0,1,2,5,11,16,491,4,4,4,26,131
14134,https://bonbanh.com/xe-honda-city-l-1.5-at-2023-4857569,4857569,Xe Honda City L 1.5 AT 2023,"Honda City L đen.Kích thước tổng thể của xe vẫn giữ nguyên con số 4.553 x 1.748 x 1.467 mm, tương tự như 2 biến thể còn lại. Với khoảng sáng gầm xe dừng lại ở con số 135mm. Cụm đèn phía trước của phiên bản này tương đồng so với bản tiêu chuẩn, với đèn chiếu xa dạng Halogen, đèn chiếu gần sử dụng bóng Halogen Projector và đèn chạy ban ngày dạng LED. Trang bị: Chìa khóa thông minh và tích hợp nút mở cốp, Màn hình, Chế độ đàm thoại rảnh tay, Kết nối Bluetooth, Kết nối USB, Đài FM Radio, Kết nối Apple Carplay và Android Auto, Hệ thống loa 4 loa, Đèn cảnh báo phanh khẩn cấp ESS, Camera lùi, Tự động khóa cửa khi vận hành, 4 túi khí, Nhắc nhở cài dây an toàn, Khung xe hấp thụ lực và tương thích va chạm ACE, Móc ghế an toàn cho trẻ em ISO FIX. Chìa khóa được mã hóa chống trộm và hệ thống báo động.VUi lòng liên hệ Honda Ô Tô Hải Phòng - Thủy Nguyên để biết thêm thông tin!",2023,569.0,0.0,1.5,,4.0,5.0,1,1,7,16,16,341,4,4,4,34,160
14135,https://bonbanh.com/xe-toyota-land_cruiser-3.5-v6-2023-4857573,4857573,Xe Toyota Land Cruiser 3.5 V6 2023,"Bán Xe Toyota Landcruiser LC300 2023, bản nâng cấp mới nhất thêm nhiều option giống xe Trung Đông.- Phanh khoảng cách, cảnh báo lệch làn đường, HUD ( hắt kính ), camera 360, cảm biến quanh xe. Loa JBL, cửa sổ trời, nhớ ghế, xạc điện thoại không giây, tạo ion, hỗ trợ phanh tự động khi lùi, lazang R20.......... và nhiều tiện ích cao cấp khác.Xe có sẵn màu đen và màu Trắng giao ngay.",2023,4280.0,0.0,3.4,,5.0,7.0,2,1,6,11,6,341,4,3,4,83,545
14136,https://bonbanh.com/xe-mitsubishi-xpander-1.5-mt-2019-4857581,4857581,Xe Mitsubishi Xpander 1.5 MT 2019,"cần bán gấp Xpander 2019 xe gia đình số sàn LH xem xe Xe tư nhân,máy kim phun,khung gầm chắc,máy ngon,máy móc êm điều hoà mát lạnh, khám dài lốp đẹp,Mới bảo dưỡng ae sẵn về đi",2019,460.0,0.0,1.5,,5.0,7.0,2,2,6,16,16,341,3,4,4,61,412
14137,https://bonbanh.com/xe-chevrolet-colorado-high-country-2.5l-4x4-at-2019-4857582,4857582,Xe Chevrolet Colorado High Country 2.5L 4x4 AT 2019,"Chevrolet Colorado High coutry 4x4 LTZ, bản đặc biệt, 2019, xe còn rất mới, sơn zin cả xe, cam kết chạy 50,000 Km, nhập khẩu nguyên chiếc, Công nghệ mới: Khởi động động cơ từ xa,Màn hình cảm ứng 8 inch,âm thanh 7 loa với tiện ích nghe nhạc, xem phim, Gương chiếu hậu bên trong chống chói tự động. Đặc biệt, Khả năng cách âm của xe được nâng cao;Đóng cửa êm dịu,Gạt mưa tự động,kính chỉnh điện (tự động 1 chạm, chống kẹt, nâng hạ từ xa)- An toàn: Phanh ABS,Camera lùi,cảnh báo áp suất lốp,cảnh báo va chạm phía trước, cảnh báo xe lệch làn đường .Hỗ trợ sang tên và vay vốn ngân hàng 70% giá trị xe.",2019,550.0,50000.0,2.5,,4.0,5.0,2,2,1,17,4,341,4,1,1,16,77
14138,https://bonbanh.com/xe-honda-city-rs-1.5-at-2023-4857583,4857583,Xe Honda City RS 1.5 AT 2023,"Honda City 2023, phiên bản RS thể thao cá tính.Có tính năng khởi động xe từ xa bằng khóa thông minh.Lẫy chuyển số thể thao trên vô lăng đem lại cảm giác lái thú vị phấn khích trên mọi cung đường.Ga tự động Cruise Control giúp duy trì tốc độ bằng tay theo ý muốn.Màn hình giải trí cảm ứng 8 inch kết nối Apple CarPlay/Android Auto.Vui lòng liên hệ Honda Ô Tô Hải Phòng - Thủy Nguyên để biết thêm thông tin!",2023,604.0,0.0,1.5,,4.0,5.0,1,1,7,17,7,341,4,4,4,34,160
14139,https://bonbanh.com/xe-toyota-innova-g-2009-4857587,4857587,Xe Toyota Innova G 2009,"Bán xe Toyota Innova 2.0G màu bạc SX 2009 biển Hà Nội. Máy gầm rất chất, máy khô ráo. Đi êm ru không một tiếng động, cách âm tốt, khoang cabin rộng rãi. Người mua hoàn toàn có thể yên tâm về chất lượng. Xe không tai nạn không ngập nước, keo chỉ zin cả xe máy số nguyên bản. Xe đầy đủ thủ tục pháp lý, sang tên nhanh gọnLH Ms. Ngân để xem xe",2009,260.0,150000.0,2.0,,5.0,8.0,1,2,4,1,6,341,3,6,4,83,543
14140,https://bonbanh.com/xe-honda-hrv-g-2023-4857593,4857593,Xe Honda HRV G 2023,"Honda Hr-V G trắng - Hỗ trợ đổ đèo và ngang dốc- Công nghệ An toàn tiên tiến HONDA SENSING, Camera lùi 3 góc quay ,đề nổ từ xa và tích hợp lẫy chuyển số trên Vô lăng.- Hỗ trợ trả góp giá xe trong 8 năm.,- Động cơ mạnh mẽ 119 mã lực lớn hàng đầu phân khúc nhưng lại tiết kiệm nhiên liệu vượt trội.- Điều hoà tự động.Liên hệ Honda Ô Tô Hải Phòng - Thủy Nguyên để biết thêm thông tin!",2023,704.0,0.0,1.5,,5.0,5.0,2,1,4,11,16,341,4,4,4,34,163
14141,https://bonbanh.com/xe-mercedes_benz-g_class-g63-amg-2021-4857598,4857598,Xe Mercedes Benz G class G63 AMG 2021,"Em bán chiếc Mercedes Benz G63 AMG xe đẹp như xe mới, biển hà nội Vip. Xe màu đen nội thất đen đỏ sản xuất năm 2021 đăng ký năm 2022 , bản full đồ nhất mân 22 inh, camera 360, rada khoảng cách, cảnh báo lệch làn đường, volăng tay nắm taply full các bon, màn hình nhỏ trên volăng, bô thể thao 2 bên ....- Hỗ trợ giao xe và các thủ tục sang tên trên toàn quốc- Hỗ trợ ngân hàng trả góp và trao đổi xe",2021,11000.0,10000.0,4.0,,5.0,5.0,2,2,6,16,10,341,4,3,4,58,359
14142,https://bonbanh.com/xe-honda-hrv-rs-2023-4857602,4857602,Xe Honda HRV RS 2023,"Bán Honda HR-V RS trắng- Xe Gầm cao nhập khẩu THÁI LAN nguyên chiếc.- Xe Nhật bền bỉ, tiết kiệm nhiên liệu- Công nghệ An toàn tiên tiến HONDA SENSING, Camera lùi 3 góc quay ,đề nổ từ xa và tích hợp lẫy chuyển số trên Vô lăng.- HONDA CONNECT : kết nối điện thoại với ô tô.- Động cơ mạnh mẽ 174 mã lực lớn hàng đầu phân khúc nhưng lại tiết kiệm nhiên liệu vượt trội.- Điều hoà 2 vùng độc lập.Vui lòng liên hệ Honda Ô Tô Hải Phòng - Thủy Nguyên để biết thêm thông tin!",2023,875.0,0.0,1.5,,5.0,5.0,2,1,4,11,16,341,4,4,4,34,163
14143,https://bonbanh.com/xe-chevrolet-spark-lt-0.8-at-2008-4857607,4857607,Xe Chevrolet Spark LT 0.8 AT 2008,"Spark M200 3 máy 0.8 số tự động , biển 4 số , niên hạn đến hết 2033 , đời 2008 tiết kiệm nhiên liệu , 6 lít 100km , xe mới đăng kiểm xong , máy ngon , gầm ngon , điều hòa mát , loa hay , xe mua cho vợ đi chợ nay lên đời cần bán",2008,85.0,200000.0,0.8,5.0,5.0,2.0,1,2,5,17,17,341,4,4,4,16,82
14144,https://bonbanh.com/xe-mercedes_benz-g_class-g63-amg-2021-4857608,4857608,Xe Mercedes Benz G class G63 AMG 2021,"Em bán chiếc Mercedes Benz G63 AMG xe đẹp như xe mới, biển hà nội Vip. Xe màu đen nội thất đen đỏ sản xuất năm 2021 đăng ký năm 2022 , bản full đồ nhất mân 22 inh, camera 360, rada khoảng cách, cảnh báo lệch làn đường, volăng tay nắm taply full các bon, màn hình nhỏ trên volăng, bô thể thao 2 bên ....- Hỗ trợ giao xe và các thủ tục sang tên trên toàn quốc- Hỗ trợ ngân hàng trả góp và trao đổi xe",2021,11500.0,11000.0,4.0,,5.0,5.0,2,2,6,16,17,341,4,3,4,58,359
14145,https://bonbanh.com/xe-toyota-corolla_altis-2.0v-2013-4857613,4857613,Xe Toyota Corolla altis 2.0V 2013,Corola altis 2.0 số tự động 2013Xe gia đình chạy giữ kĩAc mua về đổ xăng là chạyAc nào cần lh,2013,420.0,0.0,2.0,,4.0,5.0,1,2,7,16,16,341,4,4,4,83,535
14146,https://bonbanh.com/xe-toyota-corolla_cross-1.8hv-2020-4857630,4857630,Xe Toyota Corolla Cross 1.8HV 2020,"Toyota Corolla Cross 1.8 Hybrid 2020. Xe nhập khẩu Thái Lan, đăng kí 1 chủ từ đầu - Max Đẹp - Odo Zin 20.000 Km! Nhiên liệu xăng kết hợp điện.Xe trang bị gồm: Start/Stop, Vô lăng tích hợp điều khiển, màn hình, CAM 360, cảm biến, điều hòa, túi khí, ghế điện, cốp điện, cửa nóc, PCS, LDA, ABS, kết nối ngoại ngoại vi,.. cùng nhiều tiện ích khác.Cam kết với khách hàng bằng văn bản khi mua xe - Cam kết xe nguyên bản không đâm đụng, ngập nước- Nhiều chế độ bảo hành- Hỗ trợ mọi thủ tục vay vốn, sang tên, lãi suất ưu đãiUy tín là sự sống còn của chúng tôi!",2020,880.0,20000.0,1.8,,5.0,5.0,2,2,6,17,10,341,4,4,2,83,534
14147,https://bonbanh.com/xe-vinfast-fadil-1.4-at-2021-4857631,4857631,Xe VinFast Fadil 1.4 AT 2021,"E lai vê tiep xe dep da’ sinh viên.✌️Fadil base đỏ sx cuoi 2021 Odo 6k Xe đã lên man cammerra 360 , ấn nỏ , fim loại dep ( mấy chục cu)Sơn zin cả xe . Đẹp k tì vết.Xe đẹp xuất sắc , cam kết không lỗi nhỏ..Bank 70%Xem xe tai 138-140 tân dương tn hp( đối diẹn khách sạn city view)",2021,348.0,6000.0,1.4,6.0,5.0,5.0,1,2,5,17,16,120,4,4,4,85,565
14148,https://bonbanh.com/xe-mercedes_benz-g_class-g63-amg-2022-4857632,4857632,Xe Mercedes Benz G class G63 AMG 2022,"Em bán chiếc Mercedes Benz G63 AMG xe đẹp như xe mới, biển hà nội Vip. Xe màu đen nội thất đen đỏ sản xuất năm 2022 đăng ký năm 2022 , bản full đồ nhất mân 22 inh, camera 360, rada khoảng cách, cảnh báo lệch làn đường, volăng tay nắm taply full các bon, màn hình nhỏ trên volăng, bô thể thao 2 bên ....- Hỗ trợ giao xe và các thủ tục sang tên trên toàn quốc- Hỗ trợ ngân hàng trả góp và trao đổi xe",2022,11200.0,1500.0,4.0,,5.0,5.0,2,2,6,15,17,341,4,3,4,58,359
